Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102
,,sp123,64.77966407,25.40214755,49.5359825,38.10920393,66.04797666,24.13383495,88.91349902,59.69444847,43.18245431,17.78030676,114.3156466,31.75567574,13.97536897,76.20644264,57.15782328,22.86552236,17.78030676,12.70705638,8.89015338,78.75503304,21.59720976,30.48736314,54.62119809,74.93813004,29.21905054,74.93813004,41.91414171,39.37751652,32.30607554,23.93042633,44.2712887,44.2712887,21.53738369,19.14434106,63.41562977,33.50259686,40.68172476,23.93042633,104.0973545,20.34086238,20.34086238,21.53738369,27.51999028,135.2069087,75.38084293,100.5077906,14.3582558,14.3582558,331.4364046,93.32866267,92.13214136,46.66433134,33.50259686,78.97040688,81.36344951,56.23650187,81.36344951,72.9878003,84.95301346,46.66433134,155.5477711,64.61215108,23.93042633,13.16173448,28.71651159,25.12694764,57.43302318,93.32866267,77.77388556,14.3582558,35.89563949,50.25389529,45.46781002,17.94781974,40.68172476,44.2712887,26.32346896,5.982606582,27.51999028,45.46781002,37.09216081,51.4504166,33.50259686,2.393042633,9.572170531,46.66433134,29.91303291,10.15846598,27.93877274,25.40214755,39.48520344,,,,sp123,178.6788396,,154.4292332,,272.2858929
,,sp124,64.88494955,25.4434333,49.61649264,38.17114228,66.15532352,24.17305934,89.05800889,59.79146903,43.25263815,17.80920485,114.5014422,31.80728779,13.99808295,76.33029991,57.25072109,22.90268537,17.80920485,12.72770898,8.904602423,78.8830325,21.6323114,30.53691383,54.70997316,75.05992594,29.26653986,75.05992594,41.98226418,39.44151625,32.35858216,23.96932011,44.34324221,44.34324221,21.5723881,19.17545609,63.5186983,33.55704816,40.7478442,23.96932011,104.2665425,20.3739221,20.3739221,21.5723881,27.56471813,135.4266586,75.50335836,100.6711445,14.38159207,14.38159207,331.9750836,93.48034845,92.28188244,46.74017422,33.55704816,79.09875638,81.49568839,56.32790227,81.49568839,73.10642635,85.09108641,46.74017422,155.8005807,64.71716431,23.96932011,13.18312606,28.76318414,25.16778612,57.52636828,93.48034845,77.90029037,14.38159207,35.95398017,50.33557224,45.54170822,17.97699009,40.7478442,44.34324221,26.36625213,5.992330029,27.56471813,45.54170822,37.15244618,51.53403825,33.55704816,2.396932011,9.587728046,46.74017422,29.96165014,10.17497639,27.98418123,25.4434333,39.54937819,,,,sp124,178.8652479,,158.4476997,,272.9240066
,,sp125,64.98122344,25.48118533,49.69011175,38.22777921,66.25348234,24.20892643,89.19014987,59.8801854,43.31681481,17.83562948,114.6713352,31.85448227,14.01885278,76.44355598,57.3356676,22.93666753,17.83562948,12.74659388,8.917814742,79.00007622,21.66440863,30.58222337,54.7911498,75.17129708,29.30996447,75.17129708,42.04455591,39.50003811,32.40659462,24.00488491,44.40903708,44.40903708,21.60439642,19.20390792,63.612945,33.60683887,40.80830434,24.00488491,104.4212493,20.40415217,20.40415217,21.60439642,27.60561764,135.6275997,75.61538745,100.8205166,14.40293094,14.40293094,332.4676559,93.61905113,92.41880689,46.80952557,33.60683887,79.21612019,81.61660868,56.41147953,81.61660868,73.21489896,85.21734141,46.80952557,156.0317519,64.81318925,24.00488491,13.2026867,28.80586189,25.20512915,57.61172377,93.61905113,78.01587594,14.40293094,36.00732736,50.4102583,45.60928132,18.00366368,40.80830434,44.40903708,26.4053734,6.001221226,27.60561764,45.60928132,37.2075716,51.61050255,33.60683887,2.400488491,9.601953962,46.80952557,30.00610613,10.19007364,28.02570313,25.48118533,39.60806009,,,,sp125,179.0849625,,163.095157,,273.6481582
,,sp126,65.06758457,25.51505025,49.75615074,38.27858457,66.34153433,24.2411005,89.30868507,59.95976716,43.37438358,17.85933333,114.8237353,31.89681741,14.03748407,76.54515075,57.41186766,22.96715074,17.85933333,12.76353432,8.929666667,79.10506865,21.69320099,30.62286766,54.86396815,75.27120099,29.3489179,75.27120099,42.10043383,39.55253432,32.44966353,24.0367878,44.46805743,44.46805743,21.63310902,19.22943024,63.69748767,33.65150292,40.86253926,24.0367878,104.5600269,20.43126963,20.43126963,21.63310902,27.64230597,135.8078511,75.71588157,100.9545088,14.42207268,14.42207268,332.909511,93.74347242,92.54163303,46.87173621,33.65150292,79.32139974,81.72507852,56.48645133,81.72507852,73.31220279,85.33059669,46.87173621,156.2391207,64.89932706,24.0367878,13.22023329,28.84414536,25.23862719,57.68829072,93.74347242,78.11956035,14.42207268,36.0551817,50.47725438,45.66989682,18.02759085,40.86253926,44.46805743,26.44046658,6.00919695,27.64230597,45.66989682,37.25702109,51.67909377,33.65150292,2.40367878,9.61471512,46.87173621,30.04598475,10.20361642,28.06294976,25.51505025,39.66069987,,,,sp126,179.3290685,,168.1422098,,274.4153286
,,sp127,65.14313179,25.54467469,49.8139205,38.32302821,66.41856067,24.26924581,89.4123776,60.02938391,43.42474374,17.88006905,114.9570523,31.93385145,14.0537824,76.63402408,57.47852615,22.99381693,17.88006905,12.77835352,8.940034525,79.19691419,21.71838805,30.65842257,54.92766838,75.3585952,29.38299369,75.3585952,42.14931486,39.5984571,32.48733946,24.0646959,44.51968741,44.51968741,21.65822631,19.25175672,63.77144412,33.69057425,40.90998302,24.0646959,104.6814271,20.45499151,20.45499151,21.65822631,27.67440028,135.9655318,75.80379207,101.0717228,14.43881754,14.43881754,333.2960381,93.85231399,92.6490792,46.926157,33.69057425,79.41349645,81.81996604,56.55203535,81.81996604,73.39732248,85.42967043,46.926157,156.4205233,64.97467892,24.0646959,13.23558274,28.87763507,25.26793069,57.75527015,93.85231399,78.21026166,14.43881754,36.09704384,50.53586138,45.7229222,18.04852192,40.90998302,44.51968741,26.47116548,6.016173974,27.67440028,45.7229222,37.30027864,51.73909617,33.69057425,2.40646959,9.625878358,46.926157,30.08086987,10.21546341,28.09553246,25.54467469,39.70674823,,,,sp127,179.5886504,,173.3594631,,275.1824991
,,sp128,65.20696393,25.56970529,49.86273193,38.36058,66.48364257,24.29302664,89.49999057,60.08820522,43.46729457,17.89758929,115.0696959,31.96514264,14.06755336,76.70911586,57.53484793,23.016348,17.89758929,12.79087471,8.948794643,79.27451729,21.73966936,30.688464,54.98149064,75.43243722,29.41178536,75.43243722,42.19061593,39.63725864,32.519173,24.08827629,44.56331115,44.56331115,21.67944867,19.27062104,63.83393218,33.72358681,40.9500697,24.08827629,104.7840019,20.47503485,20.47503485,21.67944867,27.70151774,136.0987611,75.87807033,101.1707604,14.45296578,14.45296578,333.6226267,93.94427755,92.73986373,46.97213877,33.72358681,79.49131177,81.9001394,56.60744929,81.9001394,73.4692427,85.51338085,46.97213877,156.5737959,65.038346,24.08827629,13.24855196,28.90593155,25.29269011,57.81186311,93.94427755,78.28689796,14.45296578,36.13241444,50.58538022,45.76772496,18.06620722,40.9500697,44.56331115,26.49710392,6.022069074,27.70151774,45.76772496,37.33682826,51.78979403,33.72358681,2.408827629,9.635310518,46.97213877,30.11034537,10.22547329,28.12306257,25.56970529,39.74565589,,,,sp128,179.8547932,,178.5175216,,275.9066507
,,sp129,65.25817984,25.58978866,49.90189592,38.39070979,66.53586123,24.31210726,89.5702871,60.13540067,43.50143536,17.9116467,115.1600758,31.99024922,14.07860252,76.76936597,57.58003788,23.03442587,17.9116467,12.80092113,8.95582335,79.33678236,21.75674448,30.71256783,55.02467509,75.49168458,29.43488644,75.49168458,42.22375396,39.66839118,32.54471473,24.1071961,44.59831278,44.59831278,21.69647649,19.28575688,63.88406966,33.75007454,40.98223337,24.1071961,104.866303,20.49111668,20.49111668,21.69647649,27.72327551,136.205658,75.93766771,101.2502236,14.46431766,14.46431766,333.884666,94.01806478,92.81270498,47.00903239,33.75007454,79.55374712,81.96446673,56.65191083,81.96446673,73.5269481,85.58054615,47.00903239,156.6967746,65.08942946,24.1071961,13.25895785,28.92863532,25.3125559,57.85727063,94.01806478,78.34838732,14.46431766,36.16079415,50.6251118,45.80367259,18.08039707,40.98223337,44.59831278,26.51791571,6.026799024,27.72327551,45.80367259,37.36615395,51.83047161,33.75007454,2.41071961,9.642878439,47.00903239,30.13399512,10.23350474,28.14515144,25.58978866,39.77687356,,,,sp129,180.1185816,,183.3869904,,276.5447644
,,sp130,65.29587835,25.60457143,49.93072338,38.41288743,66.57429784,24.32615194,89.62203029,60.17013984,43.52656538,17.92199395,115.2266017,32.00872943,14.08673548,76.8137143,57.61330086,23.04773246,17.92199395,12.808316,8.960996973,79.38261383,21.76931297,30.73030994,55.05646189,75.53529481,29.45189046,75.53529481,42.24814589,39.69130692,32.56351525,24.1211224,44.62407645,44.62407645,21.70901016,19.29689792,63.92097437,33.76957137,41.00590809,24.1211224,104.9268825,20.50295404,20.50295404,21.70901016,27.73929076,136.2843416,75.98153557,101.3087141,14.47267344,14.47267344,334.0775453,94.07237738,92.86632126,47.03618869,33.76957137,79.59970393,82.01181617,56.68463765,82.01181617,73.56942333,85.62998453,47.03618869,156.7872956,65.12703049,24.1211224,13.26661732,28.94534688,25.32717852,57.89069377,94.07237738,78.39364781,14.47267344,36.18168361,50.65435705,45.83013257,18.0908418,41.00590809,44.62407645,26.53323464,6.030280601,27.73929076,45.83013257,37.38773973,51.86041317,33.76957137,2.41211224,9.648448962,47.03618869,30.151403,10.23941646,28.16141041,25.60457143,39.79985197,,,,sp130,180.3711005,,187.7384742,,277.0538215
,,sp131,65.31915831,25.61370024,49.94852519,38.42658279,66.59803359,24.33482495,89.65398326,60.19159231,43.54208392,17.92838368,115.2676835,32.02014151,14.09175783,76.84110071,57.63384175,23.05594967,17.92838368,12.81288255,8.96419184,79.41091614,21.77707439,30.74126623,55.07609118,75.56222543,29.46239095,75.56222543,42.26320863,39.70545807,32.57512512,24.12972231,44.63998628,44.63998628,21.71675008,19.30377785,63.94376413,33.78161124,41.02052793,24.12972231,104.9642921,20.51026397,20.51026397,21.71675008,27.74918066,136.3329311,76.00862529,101.3448337,14.47783339,14.47783339,334.1966541,94.10591703,92.89943091,47.05295851,33.78161124,79.62808364,82.04105587,56.70484744,82.04105587,73.59565306,85.66051422,47.05295851,156.843195,65.15025025,24.12972231,13.27134727,28.95566678,25.33620843,57.91133355,94.10591703,78.42159752,14.47783339,36.19458347,50.67241686,45.8464724,18.09729174,41.02052793,44.63998628,26.54269455,6.032430579,27.74918066,45.8464724,37.40106959,51.87890298,33.78161124,2.412972231,9.651888926,47.05295851,30.16215289,10.24306712,28.1714508,25.61370024,39.81404182,,,,sp131,180.6034346,,191.3425779,,277.3908029
,,sp132,65.32711855,25.6168217,49.95461226,38.43126571,66.60614968,24.33779056,89.66490911,60.19892768,43.54739026,17.93056856,115.2817308,32.02404371,14.09347515,76.8504651,57.64086541,23.05875943,17.93056856,12.81444402,8.965284278,79.4205937,21.77972829,30.74501257,55.08280314,75.57143396,29.46598144,75.57143396,42.26835912,39.71029685,32.57909495,24.13266293,44.64542642,44.64542642,21.71939664,19.30613034,63.95155676,33.7857281,41.02552698,24.13266293,104.9770837,20.51276349,20.51276349,21.71939664,27.75256237,136.3495455,76.01788823,101.3571843,14.47959776,14.47959776,334.2373816,94.11738542,92.91075228,47.05869271,33.7857281,79.63778767,82.05105396,56.71175788,82.05105396,73.60462193,85.6709534,47.05869271,156.862309,65.15818991,24.13266293,13.27296461,28.95919551,25.33929608,57.91839103,94.11738542,78.43115452,14.47959776,36.19899439,50.67859215,45.85205956,18.0994972,41.02552698,44.64542642,26.54592922,6.033165732,27.75256237,45.85205956,37.40562754,51.8852253,33.7857281,2.413266293,9.653065172,47.05869271,30.16582866,10.24431541,28.17488397,25.6168217,39.81889383,,,,sp132,180.8066687,,193.9699064,,277.5126898
,,sp133,65.27660439,25.59701351,49.91598489,38.40154876,66.55464651,24.31897138,89.59557577,60.15237889,43.51371726,17.91670375,115.1925893,31.99928113,14.08257738,76.79104052,57.59629464,23.04092926,17.91670375,12.80453525,8.958351877,79.35918177,21.76288713,30.72123901,55.04021039,75.51299839,29.44319688,75.51299839,42.23567513,39.67959088,32.55390319,24.11400236,44.61090437,44.61090437,21.70260212,19.29120189,63.90210625,33.7596033,40.99380401,24.11400236,104.8959103,20.49690201,20.49690201,21.70260212,27.73110271,136.2441133,75.95910743,101.2788099,14.46840142,14.46840142,333.9789327,94.0446092,92.83890909,47.0223046,33.7596033,79.57620779,81.98760802,56.66790555,81.98760802,73.5477072,85.60470838,47.0223046,156.7410153,65.10780637,24.11400236,13.2627013,28.93680283,25.31970248,57.87360566,94.0446092,78.37050767,14.46840142,36.17100354,50.63940496,45.81660448,18.08550177,40.99380401,44.61090437,26.5254026,6.02850059,27.73110271,45.81660448,37.37670366,51.84510507,33.7596033,2.411400236,9.645600944,47.0223046,30.14250295,10.236394,28.15309776,25.59701351,39.78810389,,,,sp133,180.9880007,,195.9666343,,277.4947341
,,sp134,65.13196139,25.54029443,49.80537868,38.31645678,66.40717157,24.26508425,89.39704564,60.01909039,43.4172975,17.87700307,114.9373401,31.92837561,14.05137253,76.62088328,57.46867003,22.98987407,17.87700307,12.77616236,8.938501536,79.18333393,21.71466389,30.65316543,54.91824968,75.34567311,29.37795525,75.34567311,42.14208732,39.59166696,32.4817687,24.06056941,44.51205341,44.51205341,21.65451247,19.24845553,63.76050893,33.68479717,40.902968,24.06056941,104.6634769,20.451484,20.451484,21.65451247,27.66965482,135.9422172,75.79079364,101.0543915,14.43634165,14.43634165,333.2388863,93.8362207,92.63319223,46.91811035,33.68479717,79.39987905,81.80593599,56.54233811,81.80593599,73.3847367,85.4150214,46.91811035,156.3937012,64.9635374,24.06056941,13.23331318,28.87268329,25.26359788,57.74536658,93.8362207,78.19685058,14.43634165,36.09085411,50.52719576,45.71508188,18.04542706,40.902968,44.51205341,26.46662635,6.015142352,27.66965482,45.71508188,37.29388258,51.73022423,33.68479717,2.406056941,9.624227764,46.91811035,30.07571176,10.21371171,28.09071479,25.54029443,39.69993953,,,,sp134,181.1617933,,197.8361893,,277.4420295
,,sp135,64.90353878,25.45072272,49.63070752,38.18207813,66.1742767,24.1799848,89.08352358,59.80859899,43.26502982,17.8143071,114.5342463,31.81640043,14.00209333,76.35216817,57.26712315,22.90924688,17.8143071,12.73135541,8.907153548,78.90563211,21.63850896,30.5456625,54.72564731,75.08143025,29.27492458,75.08143025,41.9942919,39.45281605,32.36785273,23.97618721,44.35594634,44.35594634,21.57856849,19.18094977,63.5368961,33.56666209,40.75951826,23.97618721,104.2964144,20.37975913,20.37975913,21.57856849,27.57261529,135.4654577,75.52498971,100.6999863,14.38571233,14.38571233,332.0701928,93.50713012,92.30832076,46.75356506,33.56666209,79.12141779,81.51903651,56.34403994,81.51903651,73.12737099,85.11546459,46.75356506,155.8452169,64.73570546,23.97618721,13.18690297,28.77142465,25.17499657,57.5428493,93.50713012,77.92260843,14.38571233,35.96428081,50.34999314,45.5547557,17.98214041,40.75951826,44.35594634,26.37380593,5.994046802,27.57261529,45.5547557,37.16309017,51.5488025,33.56666209,2.397618721,9.590474884,46.75356506,29.97023401,10.17789147,27.99219857,25.45072272,39.5607089,,,,sp135,181.3298783,,199.585056,,277.3563198
,,sp136,64.60168576,25.33235665,49.39988531,38.00450114,65.86651375,24.06752866,88.66921443,59.5304415,43.06381306,17.73145642,114.0015711,31.66842889,13.93697247,75.99706994,57.00078554,22.80270068,17.73145642,12.67214449,8.865728209,78.53865824,21.5378727,30.40360091,54.47112957,74.73224195,29.13877293,74.73224195,41.79898508,39.26932912,32.21731651,23.86467889,44.14965595,44.14965595,21.478211,19.09174311,63.24139907,33.41055045,40.56995412,23.86467889,103.8113532,20.28497706,20.28497706,21.478211,27.44438073,134.8354357,75.17373851,100.2316514,14.31880734,14.31880734,330.5258027,93.07224768,91.87901374,46.53612384,33.41055045,78.75344035,81.13990824,56.0819954,81.13990824,72.78727062,84.71961007,46.53612384,155.1204128,64.43463301,23.86467889,13.12557339,28.63761467,25.05791284,57.27522934,93.07224768,77.5602064,14.31880734,35.79701834,50.11582568,45.3428899,17.89850917,40.56995412,44.14965595,26.25114678,5.966169723,27.44438073,45.3428899,36.99025228,51.30905962,33.41055045,2.386467889,9.545871557,46.53612384,29.83084862,10.13055619,27.86201261,25.33235665,39.37672017,,,,sp136,181.4940879,,201.2197187,,277.239349
,,sp137,64.23675158,25.18925445,49.12082592,37.78981414,65.49443456,23.93157147,88.16832305,59.19415471,42.82054607,17.63129162,113.3575775,31.4895343,13.85824268,75.56776335,56.67878875,22.67388849,17.63129162,12.60055969,8.815645811,78.09499425,21.4162055,30.23185132,54.16342278,74.31008037,28.97416833,74.31008037,41.56286309,39.04749713,32.03532125,23.72986759,43.90025505,43.90025505,21.35688083,18.98389408,62.88414912,33.22181463,40.34077491,23.72986759,103.224924,20.17038746,20.17038746,21.35688083,27.28934773,134.0737519,74.74908292,99.6654439,14.23792056,14.23792056,328.6586662,92.54648362,91.35999024,46.27324181,33.22181463,78.30856306,80.68154982,55.76518885,80.68154982,72.37609616,84.24102996,46.27324181,154.2441394,64.0706425,23.72986759,13.05142718,28.47584111,24.91636097,56.95168223,92.54648362,77.12206968,14.23792056,35.59480139,49.83272195,45.08674843,17.7974007,40.34077491,43.90025505,26.10285435,5.932466899,27.28934773,45.08674843,36.78129477,51.01921533,33.22181463,2.372986759,9.491947038,46.27324181,29.66233449,10.07332879,27.70462042,25.18925445,39.15428153,,,,sp137,181.6562539,,202.746662,,277.0928608
,,sp138,63.81908544,25.0254744,48.80144324,37.54410549,65.06859099,23.77596885,87.59505428,58.80927544,42.5421277,17.5166533,112.6205287,31.28478994,13.76813664,75.07642319,56.31026434,22.52646329,17.5166533,12.51863109,8.758326649,77.58722208,21.27695774,30.03528439,53.81125324,73.82691764,28.78577884,73.82691764,41.29262214,38.79361104,31.8270282,23.57557645,43.61481642,43.61481642,21.2180188,18.86046116,62.47527758,33.00580702,40.07847996,23.57557645,102.5537575,20.03923998,20.03923998,21.2180188,27.11191291,133.2020069,74.2630658,99.01742107,14.14534587,14.14534587,326.5217338,91.94474814,90.76596931,45.97237407,33.00580702,77.79940227,80.15695991,55.40260465,80.15695991,71.90550816,83.69329638,45.97237407,153.2412469,63.6540564,23.57557645,12.96656704,28.29069173,24.75435527,56.58138347,91.94474814,76.62062345,14.14534587,35.36336467,49.50871054,44.79359525,17.68168233,40.07847996,43.61481642,25.93313409,5.893894111,27.11191291,44.79359525,36.54214349,50.68748936,33.00580702,2.357557645,9.430230578,45.97237407,29.46947056,10.0078322,27.5244855,25.0254744,38.89970113,,,,sp138,181.8182085,,204.1723703,,276.9185992
,,sp139,63.35903656,24.84507474,48.44965116,37.27346351,64.59953488,23.60457642,86.96361299,58.38534049,42.23545677,17.39038203,111.8086877,31.05926912,13.66888709,74.53522421,55.90434386,22.36407811,17.39038203,12.42838878,8.695191017,77.02792366,21.12357979,29.81877081,53.42334723,73.2947259,28.5782725,73.2947259,40.99495846,38.51396183,31.59759858,23.40562858,43.30041287,43.30041287,21.06506572,18.72450286,62.02491574,32.76788001,39.78956859,23.40562858,101.8144843,19.89478429,19.89478429,21.06506572,26.91647287,132.2418015,73.72773003,98.30364003,14.04337715,14.04337715,324.1679558,91.28195146,90.11167003,45.64097573,32.76788001,77.23857431,79.57913717,55.00322716,79.57913717,71.38716717,83.08998146,45.64097573,152.1365858,63.19519716,23.40562858,12.87309572,28.0867543,24.57591001,56.17350859,91.28195146,76.06829288,14.04337715,35.10844287,49.15182002,44.4706943,17.55422143,39.78956859,43.30041287,25.74619144,5.851407145,26.91647287,44.4706943,36.2787243,50.32210145,32.76788001,2.340562858,9.362251432,45.64097573,29.25703572,9.935689332,27.32607137,24.84507474,38.61928716,,,,sp139,181.9817836,,205.5033281,,276.718308
,,sp140,62.86695418,24.65211373,48.07336356,36.98397655,64.09781808,23.42124983,86.28820401,57.93188667,41.90743215,17.25531842,110.9403177,30.81804514,13.56272672,73.95634119,55.47015887,22.19038593,17.25531842,12.33186283,8.627659209,76.4296809,20.95952203,29.58718124,53.00843107,72.72547729,28.35631735,72.72547729,40.67656825,38.21484045,31.35219363,23.22384713,42.96411719,42.96411719,20.90146242,18.5790777,61.54319489,32.51338598,39.48054012,23.22384713,101.023735,19.74027006,19.74027006,20.90146242,26.7074242,131.2147363,73.15511846,97.54015795,13.93430828,13.93430828,321.6502827,90.57300381,89.41181145,45.2865019,32.51338598,76.63869553,78.96108024,54.57604076,78.96108024,70.83273375,82.44465731,45.2865019,150.9550063,62.70438725,23.22384713,12.77311592,27.86861656,24.38503949,55.73723311,90.57300381,75.47750317,13.93430828,34.83577069,48.77007897,44.12530955,17.41788535,39.48054012,42.96411719,25.54623184,5.805961782,26.7074242,44.12530955,35.99696305,49.93127133,32.51338598,2.322384713,9.289538852,45.2865019,29.02980891,9.858523107,27.11384152,24.65211373,38.31934776,,,,sp140,182.1488112,,206.74602,,276.493731
,,sp141,62.35318751,24.45064963,47.68049433,36.68173295,63.57399243,23.2298447,85.58303221,57.45845077,41.56495266,17.11430304,110.0336818,30.56619129,13.45188825,73.35194888,55.01684092,22.00903977,17.11430304,12.23108333,8.557151518,75.80507576,20.78823484,29.34538636,52.57523106,72.13114395,28.12458144,72.13114395,40.34414773,37.90253788,31.09597456,23.03405523,42.61300217,42.61300217,20.73064971,18.42724418,61.04024636,32.24767732,39.15789389,23.03405523,100.1981402,19.57894695,19.57894695,20.73064971,26.48916351,130.142412,72.55727397,96.74303196,13.82043314,13.82043314,319.0216649,89.8328154,88.68111263,44.9164077,32.24767732,76.01238226,78.31578778,54.13002979,78.31578778,70.25386845,81.77089606,44.9164077,149.721359,62.19194912,23.03405523,12.66873038,27.64086628,24.18575799,55.28173255,89.8328154,74.8606795,13.82043314,34.55108284,48.37151598,43.76470494,17.27554142,39.15789389,42.61300217,25.33746075,5.758513807,26.48916351,43.76470494,35.70278561,49.52321874,32.24767732,2.303405523,9.213622092,44.9164077,28.79256904,9.777956445,26.89225948,24.45064963,38.00619113,,,,sp141,182.3211233,,207.9069303,,276.2466121
,,sp142,61.82808576,24.24474069,47.27895734,36.37282105,63.03860979,23.03421666,84.86230242,56.97456961,41.21491716,16.97017648,109.1070431,30.30878087,13.33860439,72.73422206,54.55352155,21.82369263,16.97017648,12.12808036,8.485088238,75.16669015,20.6131686,29.09825684,52.1324735,71.52369803,27.88773281,71.52369803,40.00439313,37.58334508,30.83410262,22.84007601,42.25414062,42.25414062,20.55606841,18.27206081,60.52620143,31.97610642,38.82812922,22.84007601,99.35433065,19.41406461,19.41406461,20.55606841,26.26608741,129.0464295,71.94623944,95.92831925,13.70404561,13.70404561,316.3350528,89.07629644,87.93429264,44.53814822,31.97610642,75.37225084,77.65625844,53.67417863,77.65625844,69.66223183,81.08226984,44.53814822,148.4604941,61.66820523,22.84007601,12.56204181,27.40809121,23.98207981,54.81618243,89.07629644,74.23024704,13.70404561,34.26011402,47.96415962,43.39614442,17.13005701,38.82812922,42.25414062,25.12408361,5.710019003,26.26608741,43.39614442,35.40211782,49.10616342,31.97610642,2.284007601,9.136030405,44.53814822,28.55009501,9.695612267,26.66578874,24.24474069,37.68612542,,,,sp142,182.5005518,,208.9925436,,275.9786951
,,sp143,61.30199817,24.03844516,46.8766665,36.06332918,62.502222,22.83822134,84.14021951,56.48977999,40.86422449,16.82577933,108.1786647,30.05088717,13.22510784,72.11533549,54.08933234,21.63799751,16.82577933,12.02488402,8.412889664,74.52710602,20.43777368,28.85066334,51.68888468,70.91511166,27.65043952,70.91511166,39.66400066,37.26355301,30.57173902,22.64573261,41.89460533,41.89460533,20.38115935,18.11658609,60.01119141,31.70402565,38.49774543,22.64573261,98.50893685,19.24887272,19.24887272,20.38115935,26.0425925,127.9483892,71.33405772,95.11207696,13.58743957,13.58743957,313.6433966,88.31835717,87.18607054,44.15917859,31.70402565,74.73091761,76.99549087,53.21747163,76.99549087,69.06948446,80.39235076,44.15917859,147.197262,61.14347804,22.64573261,12.45515293,27.17487913,23.77801924,54.34975826,88.31835717,73.59863098,13.58743957,33.96859891,47.55603848,43.02689196,16.98429946,38.49774543,41.89460533,24.91030587,5.661433152,26.0425925,43.02689196,35.10088554,48.68832511,31.70402565,2.264573261,9.058293044,44.15917859,28.30716576,9.613113492,26.43889282,24.03844516,37.3654588,,,,sp143,182.6889289,,210.0093444,,275.691724
,,sp144,60.78527395,23.83582132,46.48153568,35.75934569,61.97538091,22.64571436,83.43098832,56.01361872,40.51977349,16.68395218,107.2668096,29.7975835,13.11363132,71.50746395,53.63340482,21.45560741,16.68395218,11.92352437,8.341976089,73.89890528,20.26550046,28.60747655,51.25319091,70.317357,27.4173696,70.317357,39.32966654,36.94945264,30.31404501,22.45484815,41.54146909,41.54146909,20.20936334,17.96387852,59.50534761,31.43678742,38.17324186,22.45484815,97.67858947,19.08662093,19.08662093,20.20936334,25.82307538,126.8698921,70.73277169,94.31036225,13.47290889,13.47290889,310.9996469,87.5739078,86.45116539,43.7869539,31.43678742,74.10099891,76.34648373,52.76889316,76.34648373,68.48728687,79.71471095,43.7869539,145.956513,60.62809002,22.45484815,12.35016648,26.94581779,23.57759056,53.89163557,87.5739078,72.9782565,13.47290889,33.68227223,47.15518112,42.66421149,16.84113612,38.17324186,41.54146909,24.70033297,5.613712039,25.82307538,42.66421149,34.80501464,48.27792353,31.43678742,2.245484815,8.981939262,43.7869539,28.06856019,9.532083042,26.21603522,23.83582132,37.05049945,,,,sp144,182.8880865,,210.9638171,,275.3874425
